index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
3761,positive,5,1,1,1,1,1,1,0
3786,negative,2,1,1,1,1,0,1,0
3821,negative,1,1,0,0,0,1,0,0
3835,negative,1,1,0,0,0,0,0,0
3908,negative,1,1,0,0,0,0,0,0
3917,neutral,3,0,1,1,0,0,0,0
3924,negative,1,1,0,0,0,0,0,0
3966,positive,4,1,0,0,0,0,0,0
3973,positive,4,1,0,0,0,0,0,0
3983,positive,4,1,1,1,0,1,1,0
3985,positive,5,0,0,1,0,0,0,0
4006,positive,4.5,1,0,0,0,0,1,0
4018,positive,5,1,1,1,0,0,1,0
4019,neutral,3,1,1,1,1,1,0,0
4023,positive,5,1,1,1,0,0,0,0
4035,negative,1,0,0,0,0,0,1,0
4083,negative,1,1,0,0,0,0,1,0
4106,negative,1,1,0,0,0,0,0,1
4138,negative,1,1,0,0,0,0,0,0
4140,positive,4,0,0,1,0,0,0,0
4165,positive,4,0,1,1,1,1,0,1
4179,positive,5,1,1,1,1,1,0,0
4209,positive,5,0,1,1,1,1,0,0
4282,negative,1,1,0,1,0,0,0,0
4331,positive,4,1,1,1,1,1,1,1
4340,neutral,3,1,0,0,0,0,1,0
4353,positive,4,1,0,1,1,1,1,0
4360,positive,5,0,0,1,0,0,0,0
4386,positive,5,0,0,0,0,0,0,0
4471,negative,1,1,0,0,0,0,1,0
4490,positive,4,1,1,1,1,1,0,0
4495,negative,1,0,0,1,0,0,0,0
4510,positive,4,0,0,1,0,0,1,0
4545,positive,5,1,0,0,0,0,0,0
4555,positive,5,0,1,1,1,1,1,0
4579,positive,5,0,1,1,0,0,0,0
4585,positive,4,0,1,1,1,1,0,0
4597,positive,5,1,1,1,1,1,0,0
4608,positive,4,1,1,1,1,1,1,0
4614,positive,5,0,0,1,0,0,0,0
4628,negative,2,1,0,0,0,0,0,0
4692,positive,5,1,1,1,0,0,0,0
4697,positive,4,1,1,1,0,0,0,0
4709,negative,1,1,0,0,0,0,0,1
4724,positive,4,0,1,1,1,1,0,1
4757,positive,4,1,1,1,1,1,1,0
4761,positive,4,1,1,0,1,0,0,0
4767,neutral,3,0,0,0,0,0,0,0
4839,positive,4,1,1,1,1,1,1,0
4844,positive,4,1,1,1,1,1,1,0
4855,positive,5,1,0,0,0,0,0,0
4865,positive,5,1,0,0,0,0,0,0
4874,positive,5,1,1,1,1,1,1,0
4875,positive,4,1,0,0,0,0,0,0
4905,positive,5,1,1,0,0,0,0,0
4935,neutral,3,0,0,0,0,0,0,0
4952,positive,4,1,1,1,1,1,1,0
4959,positive,5,1,1,1,1,1,0,0
4979,positive,5,1,1,1,1,1,1,0
4983,positive,5,1,1,1,1,1,0,0
4990,positive,4,1,1,1,1,1,0,0
5024,positive,5,0,0,0,0,0,0,0
5025,positive,5,1,1,1,1,1,1,0
5032,positive,5,0,1,1,1,1,1,0
5138,negative,1,1,1,0,0,0,0,0
5181,negative,1,1,0,0,0,0,0,0
5212,positive,5,0,0,1,1,0,0,0
5259,positive,4,1,1,1,1,1,0,0
5274,positive,5,1,0,1,0,0,0,0
5310,positive,4,1,1,1,1,0,1,0
5317,positive,5,1,1,1,1,1,0,0
5379,positive,4,1,1,1,1,1,1,1
5419,positive,5,1,0,1,1,0,1,0
5436,positive,5,1,0,0,0,0,0,0
5470,negative,1,1,0,0,0,0,0,0
5520,neutral,3,0,0,0,0,0,0,0
5557,negative,1,0,0,0,0,0,1,0
5565,positive,4,1,1,1,1,1,0,0
5567,positive,4.5,0,0,1,1,1,0,0
5569,positive,5,1,1,1,1,1,1,0
5611,positive,5,0,1,1,0,0,0,0
5666,positive,5,0,0,0,0,0,1,0
5695,positive,4,1,1,1,1,1,1,0
5707,negative,1,1,1,1,0,0,1,0
5708,negative,1,1,0,0,0,0,0,0
5718,positive,5,1,1,1,0,0,0,0
5732,positive,5,1,1,1,0,0,0,0
5763,positive,5,1,1,1,0,0,0,0
5784,positive,5,0,0,1,0,0,0,0
5806,positive,5,1,1,1,0,1,0,0
5810,neutral,3,1,1,0,0,0,1,0
5829,negative,1,1,1,0,0,0,0,0
5907,positive,5,0,1,0,1,1,0,0
5926,negative,1,1,0,1,0,0,0,0
5953,negative,1,1,0,0,0,0,0,0
5962,negative,1,1,0,0,0,0,0,0
6015,positive,4,1,1,1,1,1,1,1
6029,positive,4,1,1,1,1,0,1,0
6112,positive,5,1,1,1,1,1,1,1
6124,positive,4,1,0,1,0,1,1,1
6147,negative,1,1,0,1,0,0,1,1
6332,negative,1,1,0,0,0,0,0,0
6386,positive,5,1,1,1,1,0,0,0
6487,negative,1,1,0,0,0,0,0,0
6578,positive,4,1,1,1,1,1,0,0
6581,positive,4,0,1,1,1,1,1,1
6593,positive,4,1,1,1,1,1,1,0
6609,positive,4,1,1,1,1,1,1,0
6611,negative,1,1,0,0,0,0,0,0
6620,negative,2,1,1,0,0,0,0,0
6637,positive,4,1,1,1,1,1,1,0
6657,positive,5,1,1,0,1,0,1,0
6666,neutral,3,1,0,0,0,0,1,0
6699,positive,5,1,1,0,1,1,1,0
6709,positive,4,0,1,1,0,1,1,1
6749,positive,4,1,1,1,1,1,0,0
6751,positive,4,1,1,0,0,0,0,0
6753,negative,1,1,0,1,0,0,0,0
6759,positive,4,0,1,1,1,1,1,1
6810,negative,1,1,0,0,0,0,0,1
6836,negative,1,1,0,1,1,0,0,0
6886,negative,2,1,0,0,1,1,0,0
6944,positive,5,1,0,1,0,0,0,0
7039,positive,4,1,1,1,1,1,0,0
7040,neutral,3,1,0,1,1,1,1,1
7090,positive,4,1,0,1,1,0,0,0
7114,positive,5,1,0,0,1,1,0,0
7143,positive,5,1,0,1,0,0,0,0
7220,positive,5,1,0,0,1,0,0,0
7235,negative,1,1,0,1,1,0,0,1
7247,neutral,3,1,0,0,0,0,0,0
7278,positive,4,1,0,1,1,0,0,0
7340,positive,5,1,1,1,1,1,0,0
7410,positive,5,1,0,1,1,0,0,0
7436,negative,1,1,0,0,0,0,0,1
7462,positive,4,1,1,1,1,1,1,1
7471,negative,2,0,0,1,0,1,0,0
7490,negative,3,1,0,1,1,1,0,1
7558,positive,5,0,0,0,0,0,0,0
7575,negative,1,0,0,0,1,1,0,1
7602,negative,1,1,0,0,0,0,0,0
7613,positive,5,0,0,1,1,1,0,1
7623,positive,5,0,0,1,0,0,0,0
7642,negative,2,0,0,0,0,0,0,0
7691,positive,4,1,0,1,1,0,0,0
7714,positive,4,1,0,1,1,0,1,0
7716,positive,5,1,0,1,1,0,1,0
7791,positive,5,0,1,1,1,0,0,0
7825,positive,4,0,0,1,1,1,1,0
7880,positive,5,0,0,0,0,0,0,0
7902,positive,4,0,0,1,1,0,0,0
7929,positive,5,0,0,1,1,1,0,0
7967,positive,5,0,0,1,0,0,0,0
8022,positive,5,0,0,1,0,0,0,0
8039,positive,5,0,1,1,1,1,1,1
8070,positive,5,0,0,1,1,0,1,0
8120,negative,1,1,0,0,0,0,0,1
8131,positive,5,0,0,1,1,1,0,1
8144,positive,5,0,0,1,1,0,0,0
8169,positive,5,0,0,1,1,1,1,0
8319,negative,1,1,0,0,0,0,0,0
8355,negative,1,1,0,0,0,0,1,0
8410,positive,4,0,1,1,1,1,1,0
8411,positive,5,0,0,1,1,0,0,0
8449,positive,4,1,1,1,1,1,1,0
8541,negative,1,1,0,0,0,0,0,0
8577,positive,4,0,0,1,1,1,1,0
8587,negative,1,1,0,0,0,0,0,0
8657,positive,4,1,0,1,1,1,1,1
8701,neutral,3,0,0,1,1,0,0,0
8754,positive,4,1,0,1,0,0,0,0
8785,neutral,3,0,0,1,1,1,0,0
8799,positive,5,0,1,1,1,1,1,1
8808,positive,4,0,0,1,1,1,1,1
8869,negative,2,0,0,1,0,0,1,1
8878,positive,4,1,1,1,1,0,1,0
8939,negative,1,0,0,0,0,0,0,0
8964,positive,5,0,0,1,1,0,0,0
8979,positive,5,0,0,1,0,0,0,0
9015,positive,5,0,0,1,0,0,0,0
9038,positive,4.5,0,0,1,1,1,1,1
9054,positive,5,0,0,1,1,0,0,0
9060,positive,5,0,0,1,1,1,0,0
9122,positive,5,0,0,1,1,1,0,1
9190,negative,1,0,0,0,0,1,0,1
9198,positive,5,0,0,1,0,0,0,0
9228,neutral,0,0,0,0,0,0,0,0
9294,positive,5,0,0,1,0,0,0,0
9323,positive,5,0,0,1,1,1,0,1
9324,positive,4,0,0,1,1,1,1,0
9337,positive,5,0,0,1,1,1,0,1
9361,positive,5,0,0,1,0,0,0,0
9396,positive,4,0,1,1,0,0,0,0
9402,positive,4,1,1,0,0,0,0,0
9461,negative,1,0,0,0,0,0,0,0
9509,positive,4,1,0,1,0,1,1,0
9510,positive,4,1,0,1,0,0,1,0
9529,positive,4,1,0,1,1,1,0,1
9538,positive,4,1,0,1,0,0,1,0
9539,positive,5,1,0,0,0,0,0,0
9569,negative,1,0,0,0,0,1,1,0
9588,positive,4,1,0,1,1,1,0,0
9692,positive,5,0,0,1,1,1,0,0
9739,positive,5,0,0,0,0,0,0,0
9783,positive,4,0,0,1,1,0,0,0
9821,positive,5,0,0,1,0,0,0,0
9822,positive,5,1,0,1,1,1,1,0
9862,positive,5,0,1,1,1,0,1,1
9968,positive,4,0,0,1,1,1,0,1
9978,positive,4,0,0,1,1,1,0,0
9979,positive,5,0,0,1,1,1,0,1
9989,positive,5,0,0,1,1,1,0,1
10095,negative,1,0,0,1,0,0,0,0
10118,negative,1,1,0,0,0,0,0,0
10181,positive,4,0,0,0,0,0,0,0
10206,negative,1,0,0,1,0,1,0,0
10231,positive,5,1,0,1,0,0,1,0
10236,positive,5,0,0,1,0,0,1,0
10244,positive,5,0,0,1,0,0,0,0
10245,positive,4,1,0,1,0,0,1,0
10262,positive,4,1,0,1,1,0,1,0
10323,positive,5,1,0,1,1,0,0,0
10344,positive,5,0,0,0,0,0,0,0
10402,positive,4,0,0,1,1,1,1,0
10417,positive,5,0,0,1,0,0,0,0
10440,positive,5,1,0,1,1,1,1,1
10450,neutral,3,0,0,1,1,1,1,0
10541,positive,4,1,0,1,0,0,1,0
10572,negative,1,0,0,0,0,0,1,0
10618,negative,1,0,0,0,0,0,0,0
10685,negative,2,0,1,0,0,1,1,1
10742,positive,5,1,1,0,1,0,1,0
10824,positive,5,1,1,0,0,0,1,0
10830,positive,4,1,1,1,1,0,1,0
10919,positive,4,1,1,1,1,0,0,1
10930,positive,4,1,1,1,1,0,0,0
11005,negative,1,0,0,0,0,0,0,0
11016,negative,1,1,0,0,0,0,0,1
11087,positive,4,0,0,1,0,0,0,0
11109,neutral,3,0,0,1,0,1,0,0
11140,negative,1,0,0,0,0,1,0,0
11160,positive,4,1,1,1,1,0,1,0
11223,neutral,3,0,0,1,1,0,1,0
11228,positive,4,1,1,1,1,1,1,0
11247,negative,1,0,0,1,0,0,0,0
11254,negative,1,1,0,0,0,0,0,1
11256,positive,4,1,1,1,1,1,1,1
11312,negative,1,1,0,0,0,0,0,0
11338,positive,4,1,1,1,0,0,1,0
11339,neutral,3,0,1,0,0,0,1,0
11375,negative,1,0,0,0,0,0,1,0
11420,positive,4,1,0,1,0,0,1,0
11439,positive,4,1,0,1,1,1,1,0
11461,positive,5,1,0,1,1,1,1,0
11479,positive,5,1,0,1,1,0,0,0
11496,negative,0,1,0,0,0,0,0,0
11568,negative,1,1,0,0,0,1,0,0
11595,positive,5,1,0,0,1,1,0,0
11645,negative,1,1,1,0,0,0,0,0
11651,positive,4,1,1,1,0,0,1,0
11673,negative,1,1,0,0,0,0,0,0
11727,positive,4,1,1,1,1,1,1,1
11824,positive,4,1,1,1,1,1,1,1
11862,positive,4,1,1,1,1,1,1,0
11876,positive,4,0,0,1,0,0,0,0
11884,positive,5,0,0,1,0,0,0,0
11914,positive,4,0,1,1,1,1,1,0
11932,negative,1,1,0,0,0,1,0,0
11948,positive,4,1,0,1,1,0,1,0
11959,positive,4,1,1,1,1,1,1,0
12055,positive,4,1,0,0,0,0,0,0
12059,positive,4,1,1,1,1,1,1,0
12089,positive,4,1,1,1,1,1,1,0
12106,negative,1,0,0,0,1,1,0,0
12161,negative,1,0,0,0,0,0,0,0
12167,negative,1,0,0,0,0,0,0,0
12190,negative,1,1,0,0,0,0,0,0
12197,negative,1,0,0,0,0,0,0,0
12275,negative,1,1,0,1,0,0,0,1
12284,negative,1,1,0,1,0,0,0,1
12300,positive,4,0,0,1,1,0,0,0
12421,positive,5,0,0,1,0,0,0,0
12430,negative,2,0,0,1,0,1,0,1
12446,positive,4,0,0,1,1,1,0,1
12485,negative,1,1,1,1,0,0,0,0
12575,positive,4,1,0,1,0,0,0,0
12577,negative,1,1,0,0,0,0,0,0
12599,negative,2,1,0,1,1,0,1,0
12635,positive,5,1,1,1,1,1,1,0
12642,positive,4,1,0,1,0,0,0,0
12677,negative,1,1,0,0,0,0,0,0
12710,negative,1,1,0,0,0,0,1,0
12721,negative,1,1,0,0,0,0,1,0
12739,positive,5,0,0,1,1,1,1,1
12770,positive,4,0,0,1,1,1,1,0
12779,positive,5,0,0,1,0,0,1,0
12793,positive,5,0,0,1,1,0,1,0
12849,positive,5,1,1,1,0,1,1,1
12854,positive,5,0,0,1,0,0,1,0
12871,positive,4,0,0,1,0,1,0,0
12950,positive,4,0,1,1,1,1,0,1
12962,positive,4,0,1,1,1,1,0,0
13003,positive,5,1,0,1,0,0,1,0
13068,negative,2,1,0,0,0,0,0,0
13073,positive,3,1,0,1,0,0,0,0
13122,positive,5,1,0,1,0,1,0,0
13135,positive,4,1,1,1,0,1,1,0
13204,positive,5,0,1,1,1,1,1,1
13228,negative,1,1,0,0,0,0,0,0
13303,negative,1,1,0,0,0,0,0,1
13309,positive,5,0,0,1,0,0,0,0
13312,positive,5,1,1,1,1,1,1,0
13315,positive,4,1,0,1,0,0,0,0
13325,negative,1,1,0,0,0,0,0,0
13372,negative,1,1,0,0,0,1,1,0
13441,positive,4,0,0,1,0,0,0,0
13460,positive,5,0,0,1,0,0,0,0
13461,positive,5,0,0,1,0,0,0,0
13494,positive,5,0,1,1,1,1,0,0
13513,positive,5,0,0,0,0,0,0,0
13543,positive,4,1,0,1,0,1,0,1
13551,negative,1,1,0,0,0,0,0,0
13566,positive,5,1,1,1,0,0,1,0
13568,positive,5,1,1,1,1,1,1,1
13573,positive,5,1,1,0,1,0,1,0
13590,positive,5,1,1,1,0,0,0,0
13606,positive,4,1,0,1,0,0,1,0
13614,positive,5,1,0,1,0,0,0,0
13620,positive,5,0,0,1,0,0,0,0
13628,positive,5,0,0,1,0,0,1,0
13641,positive,5,1,0,1,0,0,0,0
13651,positive,5,0,0,1,1,0,0,0
13771,positive,5,1,1,1,1,1,0,0
13809,positive,4,1,1,1,1,0,0,0
13813,neutral,3,0,0,1,0,0,0,0
13827,positive,4,1,1,1,1,0,0,0
13834,negative,1,1,0,0,0,0,0,0
13860,positive,5,1,1,1,1,1,0,0
13907,negative,1,1,0,0,0,0,0,0
13972,positive,5,1,1,1,1,1,0,0
14040,positive,5,0,0,0,0,0,0,0
14056,positive,5,1,1,1,1,1,1,0
14101,neutral,0,0,0,0,0,0,0,0
14128,negative,2,0,0,0,0,0,0,0
14167,positive,4,0,0,1,0,0,0,0
14175,positive,4,1,1,1,1,0,1,0
14176,negative,1,1,0,0,0,0,0,0
14222,positive,4,0,0,1,1,1,0,0
14233,positive,5,0,0,0,0,0,0,0
14255,neutral,3,0,0,0,1,1,0,0
14285,positive,3,1,0,1,1,0,0,0
14293,neutral,3,1,1,1,1,1,0,0
14308,positive,5,1,1,1,1,1,0,0
14316,neutral,3,1,0,0,0,0,0,0
14324,positive,5,1,1,1,1,1,0,0
14441,positive,5,0,0,1,0,0,0,0
14448,positive,4,1,1,1,1,1,1,1
14451,neutral,3,0,0,1,1,1,1,0
14576,negative,1,1,0,0,0,1,0,0
14594,positive,5,0,0,0,0,0,0,0
14692,positive,5,0,0,1,1,0,1,0
14700,positive,5,0,0,0,0,0,0,0
14714,neutral,0,0,0,0,0,0,0,0
14774,positive,4,0,1,1,1,0,1,0
14813,negative,2,0,1,1,0,0,1,0
14822,positive,4,1,1,1,0,0,1,0
14864,positive,4,1,0,1,0,1,1,1
14900,positive,5,1,1,1,1,1,0,0
14946,positive,4,1,0,0,1,1,1,0
14957,positive,4,1,0,1,1,1,1,0
15033,positive,5,1,0,0,0,0,0,0
15045,positive,4,1,1,1,0,0,1,0
15083,positive,5,1,0,0,0,0,0,0
15087,positive,4,1,0,0,0,0,0,0
15104,positive,4,1,0,1,0,0,0,0
15140,positive,5,1,1,1,1,1,0,0
15163,positive,4,1,0,1,0,1,1,0
15205,positive,5,1,0,1,1,1,0,0
15206,positive,4,0,1,1,1,1,1,1
15234,positive,5,1,0,0,0,0,0,0
15260,positive,4,1,1,1,0,0,1,0
15263,positive,5,1,0,1,0,0,1,0
15266,positive,5,1,0,0,0,0,0,0
15284,negative,2,1,0,0,0,0,0,0
15345,positive,5,1,0,1,1,1,1,1
15375,positive,5,1,1,1,1,1,1,1
15400,positive,5,1,1,1,1,1,1,0
15407,positive,4,1,0,0,0,0,0,0
15437,positive,4,0,1,1,0,0,1,0
15461,positive,4,1,1,0,0,0,0,1
15479,negative,1,0,0,1,0,0,1,0
15481,positive,4,0,1,1,1,0,1,0
15495,positive,5,0,1,1,1,1,1,0
15554,positive,5,0,1,0,1,0,0,0
15589,positive,5,1,1,1,1,0,0,0
15611,neutral,3,1,0,1,0,0,1,1
15641,positive,4,1,1,0,0,0,1,0
15715,positive,4,0,0,0,0,0,1,0
15735,positive,5,1,0,1,1,1,1,0
15737,positive,5,1,1,1,0,0,1,0
15740,positive,4,1,0,1,0,0,0,0
15744,neutral,3,1,0,0,0,0,0,0
15748,positive,5,1,1,0,0,0,1,0
15775,negative,1,1,0,0,0,0,0,0
15821,positive,4,1,1,1,1,1,1,0
15825,positive,4,1,1,0,1,1,1,0
15829,positive,5,1,0,0,0,0,0,0
15841,positive,5,0,0,1,0,0,0,0
15897,positive,5,1,1,1,1,0,0,0
15969,positive,5,1,0,0,0,0,0,0
15973,positive,5,1,0,0,0,0,0,1
16026,positive,4,1,1,1,1,1,0,0
16090,positive,5,0,0,0,1,1,0,0
16120,negative,2,0,0,1,0,0,0,0
16131,neutral,3,0,0,1,1,1,0,1
16136,positive,5,1,0,1,1,1,0,0
16143,positive,5,1,1,1,1,0,0,0
16147,negative,1,1,0,1,0,0,0,0
16165,positive,5,1,1,1,1,1,1,0
16221,positive,5,0,0,0,0,0,0,0
16305,negative,1,0,0,0,0,1,1,1
16369,positive,5,1,1,1,1,1,1,0
16395,positive,5,1,0,0,1,0,1,1
16429,negative,1,1,0,0,0,0,1,1
16502,positive,5,1,0,1,1,1,1,1
16509,positive,5,1,1,1,1,1,1,1
16594,positive,5,1,0,1,1,1,1,1
16706,positive,5,1,0,0,1,1,0,0
16806,positive,4,1,1,0,1,1,0,0
16836,positive,5,1,1,0,1,0,0,0
16838,neutral,3,1,1,0,1,1,0,0
16893,neutral,3,0,1,1,1,1,0,1
16916,positive,5,1,1,1,1,0,0,0
16919,positive,5,1,1,0,1,1,0,0
16935,positive,4,0,0,1,1,0,1,0
16967,positive,5,1,1,1,1,0,0,0
16975,positive,5,1,0,0,0,0,0,0
17002,negative,1,0,0,1,0,0,1,0
17009,negative,1,1,0,0,0,0,0,0
17030,positive,4,1,1,0,1,1,0,0
17054,positive,4,1,1,1,1,0,0,0
17122,positive,5,1,1,1,1,0,0,0
17186,neutral,3,1,0,0,0,0,1,0
17233,neutral,3,0,0,0,0,0,0,0
17249,positive,5,1,1,1,1,1,0,0
17278,positive,4,1,1,1,1,1,0,1
17290,positive,4,1,1,1,1,1,1,1
17293,positive,5,0,1,0,1,0,0,0
17298,positive,5,1,1,1,1,1,0,0
17328,negative,1,1,0,0,0,0,0,0
17401,positive,4,1,0,0,0,0,0,0
17454,positive,4,1,1,1,1,1,0,0
17491,positive,5,1,1,1,1,1,1,0
17546,positive,4,1,1,0,1,1,1,0
17556,positive,4,1,1,1,1,1,1,0
17624,negative,2,1,0,0,1,0,1,0
17720,negative,1,1,1,1,0,1,1,0
17753,positive,5,1,1,1,1,1,0,0
17754,positive,4,0,1,0,1,0,0,0
17759,positive,5,1,0,0,0,0,1,0
17772,positive,5,0,0,1,0,0,1,0
17820,positive,4,1,1,1,1,0,1,0
17849,neutral,3,0,0,0,1,1,0,0
17962,negative,1,1,0,0,0,0,0,0
17986,positive,5,0,0,1,1,1,0,0
18003,positive,4,0,1,1,1,1,1,1
18009,negative,1,0,0,0,0,0,1,0
18049,negative,1,0,0,0,0,0,0,1
18061,positive,4,1,1,1,1,1,0,1
18109,negative,1,1,0,0,0,1,0,0
18115,positive,4.5,0,1,0,1,0,0,0
18121,positive,4,1,0,0,0,0,0,0
18158,negative,1,1,0,0,0,0,0,0
18187,negative,1,1,0,0,1,0,0,0
18194,negative,1,1,0,0,0,0,0,0
18226,positive,5,1,0,0,0,0,0,0
18233,neutral,0,0,0,0,0,0,0,0
18239,negative,1,0,0,0,1,1,0,1
18285,negative,1,1,0,0,0,0,0,0
18288,positive,4,1,1,1,1,1,0,1
18294,positive,5,1,0,0,1,0,0,0
18325,positive,5,1,0,0,1,1,0,1
18334,positive,5,1,1,1,1,1,0,1
18400,negative,1,1,0,0,0,0,0,1
18409,positive,5,1,0,1,1,1,0,0
18459,positive,5,1,1,1,1,1,1,0
18461,positive,4,0,0,1,1,0,0,0
18507,negative,1,1,1,1,0,0,0,0
18516,positive,5,0,0,1,1,1,0,1
18586,positive,4,1,0,1,1,1,1,0
18589,positive,5,1,0,1,1,1,0,0
18654,negative,1,1,0,0,0,0,0,0
18683,positive,5,0,0,1,1,0,0,0
18745,negative,1,1,1,0,1,1,0,0
18810,positive,4,0,1,1,1,1,0,0
18867,positive,5,1,1,1,1,0,1,0
18883,negative,1,1,0,0,0,0,0,0
18929,positive,4,0,1,1,0,1,0,1
18962,positive,4,0,0,1,1,1,0,1
18988,negative,1,1,0,0,1,1,1,1
18994,negative,1,1,0,0,0,1,1,1
19022,negative,1,1,0,0,0,0,0,0
19029,negative,1,0,0,0,0,0,0,0
19080,positive,4,1,0,1,0,0,1,0
19091,negative,1,1,0,0,0,0,0,0
19112,positive,4,0,0,1,0,1,0,0
19119,positive,4,1,1,1,1,1,0,1
19178,positive,5,0,0,1,1,1,0,1
19183,positive,5,0,0,1,1,0,0,0
19236,negative,1,0,0,0,0,0,0,0
19262,positive,4,0,1,1,1,1,1,1
19302,negative,1,0,0,0,0,0,0,0
19303,positive,5,1,1,1,1,1,0,1
19336,negative,2,0,0,0,0,0,1,0
19357,negative,1,1,0,0,0,1,1,1
19395,positive,3.5,0,0,1,1,1,0,0
19421,negative,1,1,0,0,0,0,0,0
19518,positive,5,0,0,1,0,0,1,0
19525,negative,1,1,0,0,0,0,0,0
19552,positive,4,0,1,1,1,1,1,1
19636,negative,1,1,0,0,0,0,0,0
19679,negative,2,1,0,1,0,0,0,0
19684,positive,4,1,1,1,1,1,1,0
19712,positive,4,1,0,0,1,0,1,0
19734,positive,4,1,0,1,1,0,1,0
19776,negative,2,1,0,1,1,1,0,1
19793,positive,4,0,0,1,0,0,1,0
19807,positive,5,1,1,0,0,1,1,0
19821,positive,4,1,1,1,1,0,1,0
19828,negative,1,1,0,0,0,0,0,1
19860,negative,1,1,0,0,0,1,1,0
19864,positive,4,1,0,0,0,0,0,0
19871,negative,1,1,0,0,0,0,0,0
19893,positive,5,0,1,1,1,1,0,0
19914,positive,4,0,0,1,1,0,1,1
19921,negative,1,1,1,0,1,1,1,0
19928,negative,1,1,0,0,0,0,0,0
20018,negative,2,1,0,1,1,1,1,0
20044,positive,5,1,0,0,0,0,0,0
20048,positive,5,1,0,1,1,1,0,0
20084,negative,1,0,0,0,0,0,1,0
20114,positive,4,0,0,0,1,1,0,0
20117,positive,4,0,1,1,1,1,0,1
20161,positive,4,0,0,0,0,0,1,0
20214,negative,1,1,0,0,0,0,0,0
20296,positive,4,1,0,1,1,1,1,0
20330,negative,2,1,1,1,0,1,1,1
20342,positive,4,0,1,1,1,1,1,1
20373,positive,4,0,0,1,1,1,0,1
20394,neutral,3,1,1,0,1,1,0,1
20403,negative,1,1,0,0,1,1,0,1
20461,positive,5,0,0,1,1,1,1,0
20515,positive,4,0,0,1,1,0,0,0
20539,positive,5,0,0,0,1,1,0,0
20581,positive,5,1,1,1,1,1,0,0
20593,positive,4,0,0,1,1,0,1,1
20614,positive,4,0,0,1,1,0,1,1
20702,positive,5,0,0,1,1,1,1,1
20719,negative,1,1,0,0,0,1,0,0
20730,positive,5,1,0,1,1,1,1,0
20767,negative,2,0,0,1,0,1,1,0
20817,positive,4,0,1,1,1,0,0,0
20847,positive,5,1,1,1,1,0,1,0
20857,positive,4,1,1,1,1,1,0,0
20892,positive,5,0,1,1,0,0,0,0
20919,positive,5,0,0,1,0,0,0,0
20930,negative,1,1,0,0,0,0,0,0
21026,positive,4,1,1,1,1,1,1,0
21089,positive,4,1,0,1,1,1,0,0
21095,negative,1,1,0,0,0,0,1,1
21106,positive,4,0,1,1,0,0,1,0
21123,negative,1,1,1,0,0,0,1,1
21145,negative,1,0,0,1,0,0,0,0
21211,positive,5,1,0,1,0,0,1,0
21255,positive,5,0,0,1,0,0,0,0
21278,negative,1,1,0,1,0,0,0,0
21343,positive,4,0,1,1,0,0,1,1
21365,positive,5,1,1,1,1,0,0,1
21388,negative,2,1,1,1,0,0,1,0
21406,positive,5,1,1,1,1,1,1,0
21414,negative,1,1,0,0,0,0,0,0
21417,positive,4,1,1,1,1,1,1,1
21418,negative,2,1,1,0,1,1,0,0
21422,negative,1,1,0,0,0,0,0,0
21467,negative,1,1,0,0,0,0,0,0
21481,negative,1,1,0,0,0,0,0,0
21483,negative,1,1,0,0,0,0,0,0
21507,neutral,3,0,0,0,1,1,0,0
21553,positive,5,0,1,1,1,1,0,1
21554,positive,5,0,1,0,0,0,0,0
21599,positive,4,0,0,1,1,0,1,0
21636,positive,4,1,1,0,0,0,0,0
21688,negative,1,0,0,0,1,0,0,0
21694,negative,0,1,0,0,0,0,0,0
21709,positive,5,0,1,1,1,1,1,1
21755,positive,5,0,1,1,1,0,0,0
21758,positive,5,1,1,1,1,0,1,1
21778,positive,4,1,1,1,0,0,0,0
21798,positive,4,1,1,1,0,0,1,0
21894,positive,5,0,1,0,0,0,0,0
21920,positive,5,0,1,1,0,0,0,0
21924,negative,1,1,0,0,0,0,0,0
21951,positive,5,0,0,0,0,0,0,0
22021,neutral,3,0,1,1,1,0,1,0
22043,positive,5,0,1,1,1,0,1,0
22055,positive,4,0,1,1,0,0,1,0
22097,positive,4,1,1,0,1,0,1,0
22109,positive,4,1,0,1,1,0,1,0
22160,positive,5,1,1,1,1,1,1,0
22165,positive,5,1,1,1,1,1,1,0
22178,positive,5,0,1,1,1,1,1,0
22236,positive,5,0,1,1,1,0,1,0
22328,positive,5,0,1,1,1,0,1,0
22363,positive,4,0,1,1,1,0,1,0
22367,neutral,3,0,1,0,1,0,1,0
22388,positive,4,1,1,1,0,0,0,0
22403,negative,1,1,0,0,0,0,0,0
22405,positive,4,1,1,0,1,1,1,0
22429,positive,4,0,1,0,1,0,0,0
22464,positive,5,0,1,1,1,0,1,0
22533,positive,4,1,0,0,1,1,1,0
22570,positive,5,1,0,0,1,1,0,0
22620,positive,5,1,0,0,1,1,1,0
22633,positive,5,1,0,0,1,0,1,0
22691,positive,5,1,0,0,1,0,0,0
22764,neutral,3,1,0,1,1,0,0,0
22785,positive,4,0,0,1,1,1,0,0
22810,negative,1,0,0,0,1,1,0,1
22831,positive,4,0,0,1,1,1,0,1
22843,positive,4,0,1,1,1,1,1,0
22857,positive,5,1,0,1,1,1,0,0
22876,positive,5,0,0,1,0,1,0,1
