index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
366,positive,4,0,1,0,1,1,1,1
389,positive,5,1,1,1,1,1,0,1
455,positive,4,0,1,0,1,0,0,0
519,positive,4,1,1,0,0,0,1,0
552,positive,4,0,1,1,0,1,0,0
602,positive,4,1,0,1,1,0,1,0
616,negative,2,1,0,0,1,0,1,0
645,positive,5,1,1,1,1,0,1,0
660,positive,5,1,1,1,1,0,1,0
682,positive,4,1,1,1,1,0,1,0
726,positive,5,1,0,0,1,0,1,0
729,positive,5,1,1,1,1,1,1,0
732,positive,4,0,0,0,1,0,1,0
761,positive,5,0,0,0,0,0,0,0
763,positive,5,0,0,0,0,0,0,0
807,positive,4,1,1,1,1,1,0,1
821,negative,1,1,0,0,1,1,0,0
857,negative,1,1,0,0,0,0,1,0
858,positive,5,0,0,1,0,0,1,0
894,positive,5,1,1,1,1,1,1,0
1082,positive,5,0,0,1,0,0,0,0
1093,negative,1,1,0,0,0,0,0,1
1126,positive,4,1,1,1,1,1,0,0
1241,positive,5,0,0,0,0,0,0,0
1258,positive,4,0,1,0,1,0,0,0
1267,positive,4,0,1,1,1,0,0,0
1327,positive,4,1,1,1,1,1,0,1
1416,positive,4,1,1,1,1,1,1,1
1420,positive,4,1,0,1,1,1,0,1
1438,negative,1,1,0,0,0,0,0,0
1472,positive,4,1,1,1,1,1,0,0
1552,positive,5,0,1,0,1,1,0,1
1584,positive,4.5,1,1,1,1,1,1,0
1590,positive,4,1,1,1,1,1,0,0
1668,positive,5,0,0,0,1,0,0,0
1686,positive,5,1,1,0,1,0,0,0
1725,negative,1,1,0,0,0,0,0,1
1759,positive,4,1,0,0,1,0,0,0
1785,negative,1,1,0,0,0,0,0,0
1802,positive,4,1,0,0,1,0,0,0
1803,positive,4,1,1,1,1,1,0,0
1844,negative,1,1,0,0,0,0,0,0
1880,positive,5,1,1,1,1,1,1,1
1911,negative,1,1,0,0,0,0,0,0
1960,negative,1,1,0,0,0,1,0,1
1968,positive,5,1,1,1,1,1,1,1
1987,negative,1,1,0,0,0,0,0,0
2028,negative,1,1,0,0,0,0,0,0
2045,negative,1,0,0,0,0,0,0,0
2061,negative,1,1,0,0,0,0,0,0
2086,negative,1,1,1,0,1,1,1,1
2125,positive,4,0,1,0,1,1,1,0
2158,positive,5,1,1,1,1,1,0,0
2163,positive,4,0,0,0,1,1,0,0
2193,negative,2,0,1,0,0,0,0,0
2208,negative,1,1,0,0,0,0,0,1
2226,negative,1,0,1,0,0,1,1,1
2276,neutral,3,0,1,0,1,1,1,0
2327,positive,5,0,0,0,0,0,0,0
2328,positive,5,0,0,0,0,0,0,0
2393,positive,5,0,0,0,0,0,0,0
2406,negative,1,1,0,0,0,0,0,0
2407,negative,1,1,0,0,0,0,0,0
2416,negative,1,1,1,0,0,0,1,1
2473,neutral,3,1,0,1,1,0,1,1
2486,neutral,3,0,0,0,0,0,0,0
2589,positive,4,1,0,1,1,0,1,0
2617,positive,5,1,0,1,1,0,0,0
2767,positive,4,0,0,1,1,1,0,0
2860,positive,5,0,0,1,1,1,0,0
2868,positive,5,1,0,1,0,0,0,0
2928,positive,4,1,0,1,1,1,0,0
2930,positive,4,1,1,0,1,1,0,1
2952,negative,1,1,0,0,0,0,0,0
2979,negative,2,1,0,1,0,1,1,0
3020,positive,5,1,0,1,0,0,0,0
3037,positive,5,0,1,1,1,0,0,0
3063,negative,1,1,0,0,0,0,0,0
3127,positive,4,0,1,1,1,0,1,0
3129,positive,5,0,0,1,1,0,1,0
3261,neutral,3,1,0,1,1,0,1,0
3325,positive,4,0,0,1,1,0,0,0
3357,negative,1,1,0,0,0,0,0,0
3402,positive,4,0,0,1,0,0,1,0
3471,positive,5,0,1,0,1,0,0,0
3476,positive,4,0,0,1,1,0,1,0
3529,negative,1,1,0,0,0,0,0,0
3548,negative,1,0,0,0,0,1,0,0
3576,neutral,3,1,0,1,1,1,1,0
3647,negative,2,0,0,0,0,0,1,0
3654,negative,1,1,0,0,0,0,0,0
3663,negative,1,1,0,1,1,1,0,1
3664,negative,1,1,0,0,0,1,1,0
3695,negative,1,1,0,0,0,0,0,0
3722,positive,5,1,1,1,1,0,0,0
3729,positive,4,1,0,0,1,0,0,0
3747,negative,1,1,0,0,0,0,0,0
3759,positive,4,1,0,1,1,0,0,0
3773,neutral,3,0,0,0,0,0,0,0
3866,negative,1,1,0,0,0,0,0,0
3892,positive,4,1,1,1,1,1,0,0
3923,positive,5,1,0,0,1,0,0,0
3937,negative,1,1,0,0,0,1,0,0
3974,positive,5,1,0,1,1,1,1,0
3975,negative,1,1,0,0,0,0,0,0
4094,positive,4,1,0,0,1,0,0,0
4108,positive,4,0,0,1,1,0,1,0
4110,positive,4,0,0,1,1,0,1,0
4121,positive,4,1,0,1,1,1,1,0
4133,positive,5,0,1,1,1,1,1,1
4151,positive,5,0,1,1,1,1,0,1
4164,negative,1,1,0,1,0,1,0,1
4196,positive,5,1,0,0,1,1,0,0
4230,positive,5,1,1,1,1,0,0,0
4232,positive,5,1,1,1,1,1,0,0
4258,negative,1,1,0,0,0,0,0,1
4326,positive,5,1,1,1,1,1,0,0
4336,positive,5,0,1,1,1,1,0,1
4373,positive,5,1,0,1,1,0,0,0
4396,positive,5,1,1,1,1,1,0,1
4417,positive,4,0,0,0,1,1,0,1
4483,negative,1,1,0,0,0,0,0,0
4538,positive,4,0,1,1,1,1,0,1
4598,positive,4,1,1,1,1,1,1,1
4609,positive,5,1,1,1,1,1,1,1
4617,positive,5,1,1,1,1,1,0,1
4668,negative,1,1,0,0,0,0,0,0
4671,positive,5,1,1,1,1,1,1,0
4760,negative,1,1,0,0,0,1,0,1
4761,negative,1,1,0,0,0,1,0,1
4779,negative,1,1,0,0,0,0,0,0
4800,positive,4,0,0,1,1,0,1,0
4834,negative,1,1,0,0,0,0,0,0
4857,positive,4,0,1,1,1,1,0,0
4894,positive,5,0,0,1,0,0,1,0
4895,negative,1,0,0,0,0,1,1,0
4900,neutral,3,0,0,1,0,1,1,1
4936,positive,4,1,1,1,1,1,1,0
4963,positive,4,1,0,1,1,1,1,0
17,positive,5,1,0,1,1,1,0,0
102,positive,5,1,1,1,1,1,0,0
146,positive,4,0,1,1,0,0,1,1
251,positive,4,0,1,1,1,1,0,0
286,positive,5,1,1,1,1,1,1,0
294,positive,5,1,1,1,1,1,1,0
342,positive,5,1,1,1,1,1,1,0
354,positive,4.5,0,1,1,1,1,0,0
405,positive,5,0,1,0,1,1,0,0
447,negative,2,0,1,0,1,1,0,0
462,positive,4,0,1,1,1,0,1,1
464,negative,1,1,0,0,0,0,1,1
465,negative,1,1,0,0,0,1,1,1
471,negative,1,0,0,0,0,0,1,0
492,neutral,3,0,0,1,0,0,1,0
508,negative,2,1,0,0,0,0,1,0
538,negative,1,0,0,1,1,0,1,0
621,positive,5,0,0,1,0,0,0,0
740,positive,5,0,0,1,0,1,0,0
767,positive,4,0,0,1,1,1,0,1
792,negative,2,0,0,1,0,0,1,0
818,positive,5,0,1,1,0,0,1,1
822,negative,1,0,0,0,0,0,0,0
850,positive,4,0,0,1,0,0,0,0
870,neutral,3,0,1,0,0,1,0,0
915,positive,4,0,0,1,0,0,1,0
927,negative,1,1,0,1,0,1,1,0
967,positive,5,0,0,0,0,0,0,0
995,negative,1,1,0,0,0,0,0,0
1043,positive,5,0,1,0,1,1,1,1
1065,positive,5,0,1,1,1,1,1,1
1088,negative,1,0,1,0,0,1,0,1
1115,positive,4,0,1,0,0,0,0,0
1160,positive,5,1,0,0,0,0,0,0
1207,negative,1,1,0,0,0,0,0,0
1234,negative,1,1,0,0,0,0,0,0
1251,negative,1,1,0,0,0,0,0,0
1253,negative,2,0,1,1,1,1,1,0
1335,negative,1,1,0,0,0,0,0,1
1359,positive,4,1,0,0,1,0,1,0
1376,positive,5,1,0,0,0,0,0,0
1471,neutral,3,0,1,0,0,1,0,0
1472,negative,1,1,1,0,0,1,0,1
1478,negative,2,0,1,1,0,1,0,1
1509,neutral,3.5,0,1,0,1,1,0,0
1511,positive,5,0,1,0,0,1,0,0
1547,negative,1,1,0,0,0,0,0,0
1586,positive,5,0,0,0,0,0,0,0
1589,positive,5,0,1,1,1,1,0,0
1600,positive,5,0,1,1,0,0,0,0
1603,positive,4,0,1,1,1,1,1,0
1626,positive,5,1,1,1,1,1,1,0
1740,negative,1,1,0,0,0,0,0,0
1876,negative,1,1,0,0,0,0,0,0
1901,negative,1,1,0,0,0,0,0,0
1906,positive,4,1,1,1,1,1,1,0
1908,positive,4,1,1,1,1,1,0,0
1912,positive,4,1,1,0,1,0,0,0
1942,positive,4,0,1,1,1,1,1,0
1999,negative,1,1,1,1,0,0,0,0
2007,negative,1,1,0,1,0,1,1,1
2017,positive,5,1,1,1,1,1,1,0
2035,positive,4,0,1,0,0,1,1,1
2095,negative,1,1,1,0,0,1,0,0
2111,positive,4,1,1,0,1,0,0,0
2213,positive,4,1,1,1,1,1,0,0
2262,positive,4,1,1,1,1,0,0,1
2263,positive,4,0,1,1,1,1,1,0
2327,positive,4,1,1,0,1,1,0,0
2419,neutral,3,0,0,0,0,0,0,0
2456,negative,2,0,1,0,1,1,0,1
2457,neutral,3,0,0,0,1,0,0,1
2458,positive,5,0,0,0,0,0,0,0
2538,positive,4,1,1,1,1,1,0,0
2543,positive,5,0,1,0,0,1,0,0
2567,neutral,0,0,1,0,1,1,0,0
2570,positive,4,1,1,1,1,1,0,0
2649,positive,4,0,0,1,0,1,0,1
2665,positive,4,1,1,1,0,1,1,1
2702,positive,5,0,0,0,0,0,0,0
2707,positive,4,1,0,0,0,0,0,0
2740,negative,1,1,0,0,0,0,0,0
2751,negative,1,1,0,0,1,0,0,0
2756,positive,5,1,1,0,0,1,1,0
2773,positive,5,1,1,0,0,0,1,0
2774,positive,4,1,0,1,0,0,1,0
2779,negative,1,0,0,0,0,0,1,0
2814,negative,1,1,0,0,0,0,0,0
2869,positive,4,0,0,1,0,1,0,1
2879,positive,5,1,1,1,1,1,0,1
2912,positive,4,1,1,1,0,1,1,1
2953,negative,2,1,1,1,1,0,0,0
2975,positive,5,0,0,0,0,0,0,0
3002,positive,5,1,0,0,0,0,0,0
3032,positive,5,1,0,0,0,0,0,0
3055,positive,4,1,1,1,1,1,0,0
3069,negative,1,1,0,0,0,1,0,0
3099,positive,4,0,0,1,1,1,0,1
3117,positive,4,1,1,1,1,1,1,0
3152,negative,1,1,0,0,0,0,0,0
3154,positive,4,1,1,0,1,1,1,0
3176,positive,4,1,1,0,1,0,1,0
3180,positive,5,1,1,1,1,1,1,0
3233,negative,2,1,0,0,0,0,0,0
3238,positive,4,1,1,1,0,1,1,0
3265,negative,1,1,0,0,0,0,1,0
3296,negative,2,0,0,1,0,1,1,0
3345,positive,4,1,1,1,1,1,1,0
3378,negative,1,1,0,1,0,0,0,0
3384,positive,5,1,0,0,0,0,0,0
3390,positive,4,1,1,1,0,0,1,0
3400,neutral,3,1,1,0,0,0,1,0
3415,positive,5,1,1,1,1,1,0,0
3419,positive,4,0,0,1,0,1,1,0
3427,positive,5,1,1,1,1,1,0,0
3436,positive,5,1,1,0,1,0,1,0
3438,positive,5,1,0,0,0,0,0,0
3465,neutral,3,1,1,1,1,1,0,0
3479,neutral,3,0,0,0,1,1,1,0
3496,negative,2,0,0,0,0,0,0,1
3571,positive,5,1,0,1,1,0,1,0
3605,positive,5,0,1,0,0,1,1,0
3669,neutral,3,0,0,0,0,0,0,0
3702,neutral,3,1,1,1,1,1,1,0
3758,negative,1,1,0,0,0,0,1,0
3773,positive,4,1,0,1,1,0,1,0
3778,positive,5,1,1,0,1,1,1,0
3825,negative,2,1,0,0,0,0,0,0
3839,positive,4,1,1,1,1,1,1,1
3890,negative,1,0,0,0,1,1,0,0
3892,positive,5,1,0,1,1,1,0,1
3916,positive,4,0,0,0,1,1,0,0
3952,positive,5,1,1,1,1,0,1,0
3978,positive,5,0,0,0,0,0,0,0
3993,positive,5,1,0,0,0,0,0,0
4002,positive,5,1,1,0,1,1,0,0
4019,positive,5,1,1,0,1,0,0,0
4021,positive,5,1,1,1,0,0,1,0
4022,positive,5,1,1,1,1,1,1,0
4052,positive,5,1,1,1,1,0,1,0
4071,positive,5,1,0,1,0,0,1,0
4080,positive,4,1,0,1,0,0,1,0
4084,positive,4,0,0,0,0,0,1,0
4160,positive,5,1,0,1,0,0,0,0
4246,neutral,3,0,0,0,1,1,1,1
4325,neutral,3,1,0,0,1,1,1,1
4391,positive,4,1,0,0,0,0,1,0
4398,positive,5,1,0,0,0,0,1,0
4450,positive,5,1,0,0,1,1,1,0
4480,positive,5,1,0,0,0,0,0,0
4504,neutral,3,1,0,0,0,0,0,0
4589,positive,4,1,0,1,0,0,1,1
4626,positive,5,1,0,0,1,0,1,1
4674,positive,5,0,0,1,0,1,0,1
4731,positive,5,1,0,1,0,0,1,0
4756,positive,4,1,1,1,1,0,1,0
4758,positive,4,1,1,1,1,1,1,0
4798,negative,1,1,0,0,0,0,0,0
4802,positive,4,1,0,0,0,1,1,0
4808,positive,4,1,0,0,0,0,1,0
4856,positive,5,1,0,1,0,0,1,1
4903,positive,5,0,0,0,0,0,0,0
4957,positive,5,0,0,0,0,0,0,0
4982,positive,5,1,0,1,0,1,1,1
4983,negative,2,1,0,0,0,0,0,0
4990,neutral,3,1,0,1,1,1,1,0
4996,positive,4,1,1,1,1,1,1,1
5012,positive,4,1,0,1,1,1,1,1
5030,negative,1,0,0,1,0,1,0,0
5083,positive,5,1,0,1,0,1,1,0
5105,positive,5,0,0,1,1,1,1,0
5177,positive,4,0,0,1,1,1,1,1
5288,positive,5,1,1,1,1,1,1,0
5297,positive,5,1,1,1,1,1,1,0
5326,positive,5,1,1,0,1,0,1,0
5354,negative,1,1,0,0,0,0,1,1
5356,positive,4,1,0,1,1,1,1,0
5388,positive,4,1,0,0,0,0,1,0
5399,positive,5,1,0,0,1,0,1,0
5405,positive,4.5,1,1,1,1,1,1,0
5450,positive,5,1,1,1,1,1,1,1
5481,positive,4,1,0,1,1,0,0,0
5530,positive,4.5,1,0,1,0,0,1,0
5537,positive,5,1,0,1,0,0,1,0
5545,positive,4,1,1,1,0,1,1,0
5620,positive,5,1,1,1,1,0,1,1
5649,positive,5,1,1,1,1,1,1,0
5690,positive,5,1,1,1,1,1,1,0
5717,positive,5,1,1,1,1,1,1,0
5728,negative,1,1,0,0,0,0,0,0
5747,positive,5,0,0,0,0,0,0,0
5770,negative,1,1,0,0,0,0,0,0
5774,negative,2,1,0,1,0,1,1,0
5776,negative,2,0,0,0,0,0,1,0
5836,negative,2,0,0,0,0,1,1,0
5972,negative,1,1,0,0,0,0,0,1
6055,negative,1,0,0,1,0,0,0,0
6074,positive,4,1,0,1,0,0,1,0
6084,negative,1,1,0,0,0,0,0,0
6085,positive,5,0,0,1,0,0,1,0
6139,negative,2,1,0,0,1,1,1,0
6204,positive,5,1,1,1,1,1,1,0
6222,positive,4,1,0,1,1,0,1,1
6223,neutral,3,1,1,1,1,1,1,1
6251,positive,5,1,0,1,1,0,1,0
6270,negative,1,0,0,0,0,0,0,0
6298,positive,5,1,0,0,0,0,0,0
6315,positive,5,1,1,1,1,1,1,0
6447,negative,2,1,0,1,0,1,1,0
6467,positive,4,1,1,1,1,1,1,1
6477,positive,5,1,1,1,1,1,1,1
6489,positive,5,1,0,1,0,1,1,0
6586,positive,4,1,0,1,1,1,1,0
6594,positive,5,0,0,1,1,1,1,1
6611,positive,4,0,0,1,1,1,1,0
6633,positive,5,1,1,1,1,1,1,1
6651,negative,1,1,0,0,0,0,0,0
6663,positive,5,1,0,1,0,0,0,0
6689,positive,5,1,0,1,1,0,0,0
6726,positive,5,1,0,1,0,0,0,0
6759,neutral,3,1,0,1,0,1,1,0
6767,neutral,3,0,0,0,0,0,0,0
6774,positive,4,0,0,0,1,0,0,0
6793,positive,4,1,0,0,1,0,0,0
6842,positive,5,0,0,0,0,0,0,0
6844,negative,2,1,0,1,0,0,1,0
6883,negative,2,1,0,1,0,1,0,0
6953,negative,1,1,0,0,0,0,1,0
6973,negative,1,1,0,0,0,0,1,0
6989,negative,2,1,0,1,1,1,1,0
6997,positive,4,1,0,1,1,1,1,0
7003,positive,5,1,0,1,0,0,1,0
7014,positive,5,1,1,1,1,1,1,1
7047,positive,5,1,1,1,1,1,1,0
7076,negative,2,1,0,0,1,1,1,0
7164,neutral,3,0,0,1,0,0,0,0
7230,positive,5,1,0,0,0,0,0,0
7238,positive,5,1,0,0,0,0,0,0
7259,positive,5,1,0,0,0,0,0,0
7276,positive,4,1,0,1,0,1,0,0
7283,positive,5,1,0,1,1,1,0,0
7304,negative,2,0,0,0,0,1,0,0
7308,positive,4,1,0,0,1,0,1,0
7350,positive,5,1,0,1,0,0,1,0
7359,positive,5,1,0,1,1,1,1,1
7437,positive,5,1,1,0,1,1,0,1
7454,negative,2,0,0,0,1,1,1,1
7461,positive,5,1,0,0,1,0,1,0
7485,negative,2,1,0,0,0,0,0,0
7489,negative,1,1,0,0,0,1,0,0
7550,negative,2,1,0,0,0,0,0,0
7601,positive,4,1,0,1,1,0,0,0
7648,positive,4,1,0,1,0,0,0,0
7665,positive,5,1,0,1,0,0,0,0
7761,positive,4,1,1,1,1,1,1,0
7765,positive,4,1,0,1,0,1,1,0
7822,positive,4,1,0,1,0,0,0,0
7861,positive,4,1,0,1,1,1,0,0
7900,positive,5,1,0,1,0,0,0,0
7942,positive,5,1,0,1,1,0,0,0
7995,positive,5,1,0,1,1,0,0,0
8082,negative,2,0,0,1,0,0,1,0
8128,positive,5,1,0,1,1,1,1,1
8144,positive,5,0,0,1,0,0,0,0
8189,positive,5,1,0,0,0,0,0,0
8335,positive,5,1,1,1,1,1,1,1
8351,positive,5,1,0,1,1,1,0,1
8404,negative,1,1,0,0,0,0,0,0
8435,neutral,3,1,0,0,1,0,1,0
8446,positive,5,1,0,0,1,1,0,0
8490,negative,1,0,0,0,0,0,0,0
8513,negative,2,0,1,1,1,1,1,1
8625,positive,5,1,0,1,1,1,0,0
8629,negative,2,0,0,1,0,1,1,0
8630,positive,4,1,0,1,1,0,1,0
8668,negative,1,0,0,0,0,0,0,0
8711,positive,5,0,0,1,0,0,1,0
8757,negative,1,0,0,1,0,0,1,0
8764,positive,5,0,0,1,0,1,1,0
8786,negative,1,1,0,0,0,0,1,0
8822,positive,5,1,0,1,0,0,0,0
8882,positive,4,1,0,1,0,0,1,0
8944,positive,4,1,0,1,1,1,0,0
8972,positive,5,1,0,1,0,0,1,0
9096,positive,4,1,0,1,0,0,1,0
9109,positive,5,1,0,1,1,1,1,1
9161,positive,5,1,0,1,0,0,0,0
9168,positive,5,1,0,1,1,0,0,0
9185,negative,1,1,0,0,0,0,1,0
9218,positive,4,1,0,1,1,1,1,0
9233,negative,1,0,0,0,0,0,0,0
9239,positive,5,1,0,1,0,0,1,0
9243,negative,1,1,0,0,0,0,0,0
9270,negative,1,0,0,0,0,1,0,0
9272,positive,4.5,1,0,1,1,0,0,0
9283,positive,5,1,0,1,1,0,0,0
9291,negative,2,0,0,1,0,0,1,0
9297,neutral,3,0,0,1,1,0,1,1
9337,positive,4,1,1,1,1,1,0,0
9411,negative,1,1,0,0,0,0,0,0
9471,negative,1,1,0,0,0,0,0,0
9478,positive,5,1,0,1,1,1,1,0
9629,negative,2,0,0,0,1,1,0,0
9659,positive,5,1,0,0,0,0,0,0
9697,positive,4,1,0,1,1,1,0,1
9710,negative,1,1,0,0,0,0,0,0
9751,positive,5,1,1,1,1,1,1,1
9762,neutral,3,1,0,0,0,0,0,0
9765,positive,4,1,0,0,0,0,0,0
9814,positive,4,1,0,1,1,0,1,0
9828,positive,5,1,0,0,0,0,0,0
9836,positive,4,1,0,1,0,0,0,0
9843,positive,5,1,0,0,0,0,0,0
9961,positive,4,1,0,1,0,0,1,0
9990,positive,5,0,0,1,0,0,0,0
9991,positive,5,0,0,1,1,0,1,0
10025,positive,5,1,0,0,0,1,0,0
10062,negative,1,1,0,0,0,0,1,0
10198,neutral,3,1,0,0,0,1,0,0
10288,positive,5,1,0,1,1,0,0,0
10309,negative,1,0,0,0,1,0,0,0
10353,negative,1,0,1,0,1,0,1,0
10391,negative,1,0,0,0,1,1,0,0
10433,positive,5,0,0,1,0,1,0,1
10446,positive,4,1,1,1,1,1,0,0
10477,positive,4,1,0,1,0,0,0,0
10520,positive,4,1,0,0,0,0,0,0
10528,positive,5,1,0,0,0,0,0,0
10539,positive,5,1,0,1,1,1,1,1
10558,positive,4,0,0,1,0,0,0,0
10561,positive,5,1,0,1,0,1,0,0
10584,neutral,3,1,0,0,0,1,1,0
10585,negative,1,1,0,0,0,0,0,0
10587,negative,1,1,0,1,0,0,0,0
10610,positive,4,1,1,1,1,1,1,0
10612,positive,5,1,0,0,0,0,0,0
10621,positive,5,1,0,1,1,0,0,0
10624,negative,1,1,0,0,1,1,1,0
10625,positive,4,1,0,0,0,0,0,0
10628,positive,5,1,0,0,0,0,0,0
10664,positive,5,1,0,1,1,0,0,0
10692,positive,4,0,1,0,0,0,1,0
10700,positive,5,1,1,1,1,1,0,0
10752,positive,4,0,0,0,0,0,0,0
10771,positive,4,0,0,0,0,0,0,0
10796,positive,4,0,1,1,1,0,1,0
10830,positive,5,1,1,1,1,1,0,0
10877,positive,5,0,1,0,0,0,0,0
10879,negative,1,0,0,0,0,1,0,0
10957,positive,5,1,1,1,0,0,0,0
10975,positive,4,1,1,1,1,1,1,0
11029,positive,5,1,0,1,0,0,1,0
11042,positive,5,1,1,1,1,1,1,0
11049,positive,5,1,1,1,1,1,1,0
11077,positive,5,1,1,1,1,0,1,0
11147,neutral,0,0,0,0,0,0,0,0
11152,positive,4,0,0,1,1,0,1,0
11161,neutral,3,0,1,1,1,1,0,0
11206,positive,4,1,1,1,0,1,1,0
11207,positive,5,1,1,1,1,1,0,0
11257,neutral,3,1,1,1,1,0,1,0
11262,neutral,3,1,0,0,0,0,0,0
11313,negative,1,0,0,0,0,1,0,0
11314,neutral,3.5,1,1,1,1,1,1,0
11341,positive,5,1,0,1,1,0,0,0
11407,negative,1,0,1,0,0,1,0,1
11473,positive,4,1,1,1,0,0,1,0
11487,negative,1,0,0,0,0,1,0,0
11517,negative,1,0,0,1,0,1,0,0
11526,neutral,3,0,1,0,1,1,1,0
11554,positive,4,0,1,1,1,1,0,0
11596,positive,5,1,1,1,1,1,0,0
11604,negative,1,0,0,0,1,1,0,0
11637,positive,4,1,0,0,0,0,0,0
11699,positive,4.5,1,1,1,1,1,1,1
11728,positive,4,0,1,0,1,1,0,1
11757,positive,4,1,0,0,0,0,0,0
11778,positive,5,1,0,0,1,0,0,0
11793,negative,1,1,0,0,1,1,0,0
11801,positive,4,1,1,0,1,0,0,0
11819,positive,5,1,0,1,1,0,0,0
11853,positive,5,1,1,1,1,0,0,0
11856,positive,5,1,0,0,0,0,0,0
11860,negative,2,1,0,0,0,0,0,1
11861,positive,5,1,1,1,1,0,1,0
11913,positive,5,1,1,1,1,0,0,0
11924,negative,1,1,0,0,0,0,0,0
11973,negative,1,0,0,0,0,0,0,1
11988,negative,1,0,0,0,0,0,0,0
12038,negative,1,1,0,0,0,0,0,0
12063,neutral,3,0,1,0,0,0,0,0
12116,positive,4,0,0,0,1,0,0,0
12140,negative,1,0,0,0,0,1,1,1
12382,negative,1,0,0,1,1,1,0,0
12407,positive,5,0,0,0,0,0,1,0
12477,negative,2,0,0,0,0,1,1,0
12502,positive,3,0,1,1,1,1,1,0
12543,positive,4,1,1,1,1,1,1,0
12564,positive,4,1,1,1,1,1,1,0
12603,neutral,0,0,0,0,0,0,0,0
27,positive,4,1,0,1,1,1,1,0
32,positive,5,0,0,1,1,1,0,0
46,positive,5,1,0,0,1,1,0,0
121,neutral,3.5,1,0,1,1,1,1,1
136,positive,4,1,1,1,1,1,1,1
147,positive,5,1,0,0,1,0,0,0
200,positive,5,1,0,0,0,0,0,0
214,positive,5,1,0,1,0,0,0,0
238,negative,2,1,0,0,1,1,1,1
239,positive,5,1,0,1,1,0,1,0
305,positive,5,1,1,1,1,1,1,1
329,positive,5,1,0,1,1,1,1,0
337,positive,4,1,1,1,1,1,1,0
349,neutral,3.5,0,0,1,1,0,0,0
408,positive,4,0,1,0,1,1,1,0
413,positive,4,0,1,1,1,1,1,1
419,neutral,3,0,0,1,1,0,1,0
473,positive,5,0,0,0,0,0,0,0
475,negative,1,0,0,0,0,0,0,1
507,negative,2,1,0,0,0,0,0,0
596,positive,4,1,0,0,0,0,0,0
620,negative,1,0,0,1,0,1,0,1
635,positive,4,0,0,0,1,1,1,1
652,positive,5,0,1,0,1,1,0,0
662,positive,5,0,0,0,0,0,0,0
700,positive,5,0,0,1,1,0,0,0
769,positive,5,1,0,0,0,0,0,0
804,positive,5,1,0,0,1,0,0,0
807,positive,5,1,0,0,1,1,0,0
824,positive,5,1,0,0,1,1,0,0
827,negative,2,1,0,1,1,1,0,0
847,positive,5,1,0,1,1,1,1,0
857,positive,5,1,0,1,1,1,1,0
892,positive,4,1,0,0,1,0,1,0
900,positive,5,1,0,0,0,0,0,0
901,positive,5,1,0,0,0,0,0,0
909,neutral,3,0,0,0,0,0,0,0
947,positive,5,1,1,0,1,0,1,0
1032,neutral,3,1,1,1,1,1,1,1
1055,positive,5,1,0,0,1,0,1,0
1074,positive,5,1,0,1,0,0,1,0
1082,positive,4,1,1,1,1,1,1,1
1097,positive,4,1,0,0,0,0,1,0
1103,positive,5,1,0,0,0,0,1,0
1123,positive,4,1,0,0,0,0,1,0
1133,positive,5,1,0,1,1,1,1,1
1135,positive,4,1,1,0,0,0,0,0
1199,positive,5,1,0,0,0,0,0,0
1221,positive,5,1,0,1,0,0,1,0
1306,negative,1,0,0,1,0,0,0,0
1400,neutral,3,0,0,1,0,1,0,0
1410,positive,5,1,1,1,0,0,0,0
1428,positive,5,1,1,1,1,0,0,0
1485,positive,5,1,1,1,1,1,0,0
1538,negative,1,0,0,1,0,1,0,1
1596,positive,4,1,0,1,1,0,0,0
1600,positive,5,1,0,1,0,1,1,0
1624,positive,4,1,0,1,0,1,1,1
1640,positive,4.5,1,1,1,1,1,1,1
1645,positive,4,1,1,1,1,0,1,0
1664,positive,4,1,1,1,1,1,1,0
1676,positive,4,0,1,0,0,0,0,0
1758,negative,1,0,0,0,0,1,0,0
1978,positive,4,1,1,1,1,0,1,0
2009,positive,5,1,1,1,1,0,0,0
2047,neutral,3,1,1,1,1,1,0,0
2066,positive,4,1,0,1,0,1,1,0
2073,positive,5,1,0,0,0,0,0,0
2086,positive,5,1,1,1,1,1,1,0
2169,positive,4,1,0,0,0,1,0,0
2189,positive,5,1,1,1,1,0,0,0
2194,neutral,3,0,1,1,1,0,0,0
2239,positive,5,1,1,0,0,0,0,0
2250,negative,1,0,0,1,0,0,0,0
2261,positive,4,0,1,1,1,0,1,0
2302,positive,4,1,1,1,0,0,1,0
2309,positive,4,1,1,1,0,0,1,0
2313,positive,4,1,1,1,0,1,1,0
2340,positive,4,1,0,0,1,1,0,1
2408,positive,4,1,1,0,1,0,1,0
2415,positive,4,1,1,0,0,0,1,0
2418,positive,4,1,1,1,0,0,1,0
2436,positive,4,1,1,1,0,1,1,0
2464,positive,4,1,1,1,0,1,1,0
2474,positive,5,1,1,1,1,1,1,0
2481,neutral,3,1,1,1,1,1,1,0
2488,positive,5,1,1,1,1,1,1,0
2568,negative,1,0,0,1,1,1,0,0
2569,positive,5,1,1,1,1,1,0,0
2580,positive,4,1,1,1,0,0,1,0
2634,positive,5,1,0,0,0,0,0,0
2697,positive,5,1,1,1,0,1,1,0
2703,positive,4,1,1,0,0,1,0,0
2705,positive,4,1,1,1,1,1,1,0
2714,positive,4.5,1,0,1,0,0,1,0
